Date,Tm,X,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,Player,RSorPO
2015-12-04,LAL,Away,ATL,L,1,35:20,4,19,0.21,2,10,0.2,4,5,0.8,0,3,3,5,2,2,2,2,14,6.9,Kobe Bryant,Regular Season
2015-12-07,LAL,Away,TOR,L,1,31:49,8,16,0.5,1,4,0.25,4,5,0.8,0,8,8,4,2,0,4,3,21,14.6,Kobe Bryant,Regular Season
2015-12-11,LAL,Away,SAS,L,1,28:59,5,12,0.42,1,5,0.2,1,2,0.5,1,5,6,4,0,0,2,1,12,7.8,Kobe Bryant,Regular Season
2015-12-12,LAL,Away,HOU,L,1,31:09,9,16,0.56,4,9,0.44,3,3,1,2,5,7,6,3,0,0,0,25,27.5,Kobe Bryant,Regular Season
2015-12-15,LAL,Home,MIL,W,1,27:26,7,15,0.47,3,7,0.43,5,5,1,0,3,3,6,0,0,2,2,22,16.6,Kobe Bryant,Regular Season
2015-12-17,LAL,Home,HOU,L,1,32:02,9,16,0.56,2,6,0.33,2,7,0.29,1,7,8,3,0,1,2,2,22,15.2,Kobe Bryant,Regular Season
2015-12-22,LAL,Away,DEN,W,1,32:11,10,22,0.45,2,9,0.22,9,11,0.82,1,2,3,5,1,1,1,2,31,23.5,Kobe Bryant,Regular Season
2015-12-23,LAL,Home,OKC,L,1,27:56,7,22,0.32,2,7,0.29,3,3,1,1,0,1,3,1,0,2,3,19,7,Kobe Bryant,Regular Season
2015-12-25,LAL,Home,LAC,L,1,26:04,4,10,0.4,3,5,0.6,1,4,0.25,0,3,3,3,2,0,3,0,12,7.4,Kobe Bryant,Regular Season
2015-12-27,LAL,Away,MEM,L,1,24:00,6,15,0.4,2,8,0.25,5,6,0.83,0,2,2,3,0,0,3,2,19,9.4,Kobe Bryant,Regular Season
2015-12-28,LAL,Away,CHO,L,1,32:04,5,20,0.25,3,12,0.25,7,8,0.88,1,3,4,2,0,0,3,2,20,6.8,Kobe Bryant,Regular Season
2015-12-30,LAL,Away,BOS,W,1,33:09,5,18,0.28,2,5,0.4,3,5,0.6,1,10,11,3,0,0,4,3,15,4.2,Kobe Bryant,Regular Season
2016-01-07,LAL,Away,SAC,L,1,30:56,10,19,0.53,2,6,0.33,6,8,0.75,1,1,2,3,0,1,3,2,28,17.9,Kobe Bryant,Regular Season
2016-01-08,LAL,Home,OKC,L,1,28:28,8,20,0.4,1,5,0.2,2,2,1,2,2,4,6,1,0,2,3,19,12.2,Kobe Bryant,Regular Season
2016-01-12,LAL,Home,NOP,W,1,15:44,3,9,0.33,0,5,0,1,2,0.5,0,3,3,1,1,0,1,2,7,2.3,Kobe Bryant,Regular Season
2016-01-16,LAL,Away,UTA,L,1,14:40,2,8,0.25,0,3,0,1,1,1,1,0,1,2,0,0,0,0,5,2.3,Kobe Bryant,Regular Season
2016-01-20,LAL,Home,SAC,L,1,31:12,4,13,0.31,2,7,0.29,5,5,1,2,2,4,3,1,0,2,4,15,9,Kobe Bryant,Regular Season
2016-01-31,LAL,Home,CHO,L,1,22:58,8,18,0.44,4,8,0.5,3,3,1,1,7,8,3,2,0,0,1,23,20.1,Kobe Bryant,Regular Season
2016-02-02,LAL,Home,MIN,W,1,33:01,10,21,0.48,7,11,0.64,11,12,0.92,2,3,5,5,2,0,2,3,38,31.5,Kobe Bryant,Regular Season
2016-02-04,LAL,Away,NOP,W,1,32:07,10,24,0.42,4,11,0.36,3,4,0.75,3,9,12,2,2,0,1,0,27,21,Kobe Bryant,Regular Season
2016-02-06,LAL,Away,SAS,L,1,32:53,9,28,0.32,4,14,0.29,3,3,1,1,1,2,4,0,1,2,4,25,9.9,Kobe Bryant,Regular Season
2016-02-08,LAL,Away,IND,L,1,33:23,6,25,0.24,4,14,0.29,3,4,0.75,1,4,5,0,0,0,0,0,19,5.4,Kobe Bryant,Regular Season
2016-02-10,LAL,Away,CLE,L,1,33:05,5,16,0.31,3,7,0.43,4,4,1,0,6,6,3,1,0,3,2,17,8.9,Kobe Bryant,Regular Season
2016-02-19,LAL,Home,SAS,L,1,29:17,10,25,0.4,1,8,0.12,4,5,0.8,1,3,4,3,1,0,3,0,25,12.8,Kobe Bryant,Regular Season
2016-02-21,LAL,Away,CHI,L,1,27:27,8,20,0.4,1,7,0.14,5,7,0.71,2,2,4,1,0,0,0,1,22,12.7,Kobe Bryant,Regular Season
2016-02-22,LAL,Away,MIL,L,1,24:27,3,12,0.25,1,5,0.2,8,9,0.89,0,5,5,2,1,0,2,3,15,8.1,Kobe Bryant,Regular Season
2016-02-24,LAL,Away,MEM,L,1,28:57,5,14,0.36,2,7,0.29,1,2,0.5,0,1,1,2,1,0,1,2,13,5.7,Kobe Bryant,Regular Season
2016-03-02,LAL,Away,DEN,L,1,10:50,1,2,0.5,1,2,0.5,2,3,0.67,1,1,2,1,0,0,0,1,5,4.9,Kobe Bryant,Regular Season
2016-03-06,LAL,Home,GSW,W,1,24:21,4,14,0.29,0,5,0,4,4,1,0,2,2,3,0,0,3,2,12,2.7,Kobe Bryant,Regular Season
2016-03-10,LAL,Home,CLE,L,1,32:12,11,16,0.69,3,4,0.75,1,2,0.5,1,4,5,2,1,1,0,1,26,23.4,Kobe Bryant,Regular Season
2016-03-13,LAL,Home,NYK,L,1,26:50,5,15,0.33,1,4,0.25,3,4,0.75,0,2,2,0,1,0,1,2,14,4.9,Kobe Bryant,Regular Season
2016-03-22,LAL,Home,MEM,W,1,30:20,7,18,0.39,2,5,0.4,4,4,1,0,2,2,1,1,1,4,4,20,7.6,Kobe Bryant,Regular Season
2016-03-23,LAL,Away,PHO,L,1,27:54,5,13,0.38,3,8,0.38,4,4,1,0,3,3,2,0,1,1,1,17,11.5,Kobe Bryant,Regular Season
2016-03-25,LAL,Home,DEN,L,1,28:42,10,22,0.45,4,9,0.44,4,5,0.8,0,4,4,0,0,0,1,2,28,15.6,Kobe Bryant,Regular Season
2016-03-27,LAL,Home,WAS,L,1,22:31,6,15,0.4,3,7,0.43,2,2,1,0,1,1,2,1,0,2,0,17,9.6,Kobe Bryant,Regular Season
2016-03-28,LAL,Away,UTA,L,1,27:44,1,11,0.09,0,4,0,3,3,1,0,0,0,2,1,0,0,0,5,0.1,Kobe Bryant,Regular Season
2016-04-03,LAL,Home,BOS,L,1,33:01,11,28,0.39,4,11,0.36,8,10,0.8,1,3,4,1,3,0,0,4,34,21.7,Kobe Bryant,Regular Season
2016-04-05,LAL,Away,LAC,L,1,22:15,2,12,0.17,0,2,0,2,2,1,1,1,2,0,2,0,2,1,6,-1,Kobe Bryant,Regular Season
2016-04-06,LAL,Home,LAC,L,1,27:46,6,19,0.32,1,6,0.17,4,4,1,0,3,3,1,1,0,1,1,17,7.3,Kobe Bryant,Regular Season
2016-04-08,LAL,Away,NOP,L,1,22:13,4,15,0.27,3,9,0.33,3,3,1,0,3,3,4,1,0,2,0,14,7.8,Kobe Bryant,Regular Season
2016-04-10,LAL,Away,HOU,L,1,27:26,10,22,0.45,4,11,0.36,11,11,1,0,2,2,1,2,0,4,1,35,22.5,Kobe Bryant,Regular Season
2016-04-11,LAL,Away,OKC,L,1,18:57,4,12,0.33,3,9,0.33,2,2,1,0,1,1,0,1,0,2,2,13,4.7,Kobe Bryant,Regular Season
2016-04-13,LAL,Home,UTA,W,1,42:09,22,50,0.44,6,21,0.29,10,12,0.83,0,4,4,4,1,1,2,1,60,36.3,Kobe Bryant,Regular Season
1997-04-27,LAL,Home,POR,W,0,5:00,1,3,0.33,0,1,0,4,4,1,0,0,0,0,0,0,0,1,6,3.9,Kobe Bryant,Playoffs
1997-04-30,LAL,Away,POR,L,0,27:00,7,13,0.54,2,3,0.67,6,8,0.75,0,4,4,2,1,0,4,5,22,12.5,Kobe Bryant,Playoffs
1997-05-04,LAL,Away,UTA,L,0,14:00,1,7,0.14,1,5,0.2,0,1,0,1,1,2,3,0,1,0,5,3,-0.1,Kobe Bryant,Playoffs
1997-05-08,LAL,Home,UTA,W,0,19:00,3,7,0.43,0,2,0,13,14,0.93,0,1,1,3,1,1,3,3,19,14.8,Kobe Bryant,Playoffs
1997-05-12,LAL,Away,UTA,L,0,29:00,4,14,0.29,0,6,0,3,3,1,0,2,2,2,1,0,1,3,11,3.6,Kobe Bryant,Playoffs
1998-04-24,LAL,Home,POR,W,0,27:00,4,9,0.44,1,1,1,6,9,0.67,0,1,1,4,1,2,0,5,15,12.6,Kobe Bryant,Playoffs
1998-04-28,LAL,Away,POR,L,0,16:00,1,6,0.17,0,2,0,2,2,1,3,2,5,0,0,0,1,3,4,0.7,Kobe Bryant,Playoffs
1998-04-30,LAL,Away,POR,W,0,36:00,9,16,0.56,1,1,1,3,4,0.75,0,3,3,4,0,1,1,4,22,15.8,Kobe Bryant,Playoffs
1998-05-04,LAL,Away,SEA,L,0,16:00,1,5,0.2,0,2,0,2,4,0.5,1,0,1,0,1,1,0,2,4,1.7,Kobe Bryant,Playoffs
1998-05-16,LAL,Away,UTA,L,0,31:00,4,14,0.29,0,5,0,8,12,0.67,2,2,4,2,0,1,0,0,16,10.3,Kobe Bryant,Playoffs
1998-05-18,LAL,Away,UTA,L,0,22:00,3,10,0.3,0,1,0,3,4,0.75,1,1,2,1,0,0,2,3,9,1.3,Kobe Bryant,Playoffs
1998-05-22,LAL,Home,UTA,L,0,15:00,2,4,0.5,0,1,0,5,7,0.71,0,0,0,1,0,0,2,4,9,3.3,Kobe Bryant,Playoffs
1999-05-09,LAL,Home,HOU,W,1,28:00,5,9,0.56,1,1,1,6,6,1,0,5,5,5,0,1,2,4,17,14.8,Kobe Bryant,Playoffs
1999-05-11,LAL,Home,HOU,W,1,38:00,8,15,0.53,1,3,0.33,2,2,1,2,7,9,5,3,1,4,1,19,18,Kobe Bryant,Playoffs
1999-05-13,LAL,Away,HOU,L,1,35:00,5,17,0.29,1,4,0.25,2,2,1,4,5,9,5,2,4,3,3,13,11.5,Kobe Bryant,Playoffs
1999-05-15,LAL,Away,HOU,W,1,47:00,9,25,0.36,1,3,0.33,5,6,0.83,1,5,6,8,3,2,3,1,24,18.5,Kobe Bryant,Playoffs
1999-05-17,LAL,Away,SAS,L,1,36:00,8,17,0.47,0,1,0,5,6,0.83,2,4,6,6,3,1,7,2,21,14.6,Kobe Bryant,Playoffs
1999-05-19,LAL,Away,SAS,L,1,47:00,12,25,0.48,1,3,0.33,3,5,0.6,1,7,8,4,0,0,5,3,28,13.9,Kobe Bryant,Playoffs
1999-05-22,LAL,Home,SAS,L,1,44:00,7,18,0.39,2,5,0.4,4,6,0.67,0,4,4,1,4,1,4,4,20,10.4,Kobe Bryant,Playoffs
1999-05-23,LAL,Home,SAS,L,1,40:00,7,16,0.44,1,3,0.33,1,2,0.5,3,5,8,3,0,0,3,6,16,7.5,Kobe Bryant,Playoffs
2000-04-23,LAL,Home,SAC,W,1,39:00,11,22,0.5,0,1,0,1,2,0.5,5,2,7,5,0,0,3,5,23,14.2,Kobe Bryant,Playoffs
2000-04-27,LAL,Home,SAC,W,1,37:00,12,20,0.6,3,3,1,5,6,0.83,0,4,4,1,2,0,1,2,32,24.5,Kobe Bryant,Playoffs
2000-04-30,LAL,Away,SAC,L,1,37:00,13,25,0.52,2,6,0.33,7,9,0.78,1,2,3,2,2,0,2,5,35,22.6,Kobe Bryant,Playoffs
2000-05-02,LAL,Away,SAC,L,1,46:00,13,30,0.43,0,3,0,6,8,0.75,2,4,6,4,2,0,7,4,32,14.2,Kobe Bryant,Playoffs
2000-05-05,LAL,Home,SAC,W,1,34:00,7,16,0.44,1,5,0.2,2,2,1,0,2,2,6,0,3,1,2,17,13.7,Kobe Bryant,Playoffs
2000-05-07,LAL,Home,PHO,W,1,34:00,8,17,0.47,1,2,0.5,8,10,0.8,3,3,6,1,3,3,3,4,25,19.7,Kobe Bryant,Playoffs
2000-05-10,LAL,Home,PHO,W,1,34:00,6,11,0.55,0,1,0,3,4,0.75,0,4,4,6,2,2,5,4,15,11.5,Kobe Bryant,Playoffs
2000-05-12,LAL,Away,PHO,W,1,47:00,8,20,0.4,0,2,0,9,13,0.69,2,3,5,2,2,2,3,4,25,15.1,Kobe Bryant,Playoffs
2000-05-14,LAL,Away,PHO,L,1,37:00,10,20,0.5,0,5,0,3,6,0.5,1,2,3,5,2,0,2,4,23,15,Kobe Bryant,Playoffs
2000-05-16,LAL,Home,PHO,W,1,34:00,6,16,0.38,1,3,0.33,4,4,1,1,0,1,3,1,0,2,3,17,8.8,Kobe Bryant,Playoffs
2000-05-20,LAL,Home,POR,W,1,38:00,4,9,0.44,0,1,0,5,7,0.71,1,2,3,6,1,1,1,5,13,11.7,Kobe Bryant,Playoffs
2000-05-22,LAL,Home,POR,L,1,42:00,2,9,0.22,1,2,0.5,7,8,0.88,0,2,2,4,2,1,2,5,12,8.2,Kobe Bryant,Playoffs
2000-05-26,LAL,Away,POR,W,1,47:00,11,18,0.61,1,1,1,2,2,1,2,5,7,7,2,1,3,5,25,22.3,Kobe Bryant,Playoffs
2000-05-28,LAL,Away,POR,W,1,46:00,5,15,0.33,2,3,0.67,6,7,0.86,1,3,4,7,2,3,3,4,18,15.1,Kobe Bryant,Playoffs
2000-05-30,LAL,Home,POR,L,1,34:00,4,13,0.31,1,3,0.33,8,9,0.89,1,4,5,4,0,2,6,6,17,6.8,Kobe Bryant,Playoffs
2000-06-02,LAL,Away,POR,L,1,48:00,12,24,0.5,6,9,0.67,3,6,0.5,0,2,2,6,4,3,3,5,33,25.7,Kobe Bryant,Playoffs
2000-06-04,LAL,Home,POR,W,1,47:00,9,19,0.47,1,4,0.25,6,12,0.5,0,11,11,7,0,4,2,4,25,20.3,Kobe Bryant,Playoffs
2000-06-07,LAL,Home,IND,W,1,38:00,6,13,0.46,0,2,0,2,2,1,0,3,3,5,1,2,2,4,14,10.5,Kobe Bryant,Playoffs
2000-06-19,LAL,Home,IND,W,1,45:00,8,27,0.3,2,6,0.33,8,9,0.89,3,7,10,4,1,2,1,4,26,16.7,Kobe Bryant,Playoffs
2001-04-22,LAL,Home,POR,W,1,41:00,9,20,0.45,1,2,0.5,9,12,0.75,1,5,6,7,2,0,0,4,28,23.9,Kobe Bryant,Playoffs
2001-04-26,LAL,Home,POR,W,1,35:00,8,11,0.73,1,2,0.5,8,10,0.8,2,1,3,7,3,0,3,3,25,25.1,Kobe Bryant,Playoffs
2001-04-29,LAL,Away,POR,W,1,43:00,9,23,0.39,0,2,0,4,6,0.67,1,3,4,9,2,0,3,4,22,14,Kobe Bryant,Playoffs
2001-05-06,LAL,Home,SAC,W,1,39:00,10,23,0.43,0,1,0,9,11,0.82,3,1,4,5,0,0,5,4,29,15.4,Kobe Bryant,Playoffs
2001-05-08,LAL,Home,SAC,W,1,47:00,9,19,0.47,0,2,0,9,10,0.9,1,8,9,5,1,1,4,4,27,19.6,Kobe Bryant,Playoffs
2001-05-11,LAL,Away,SAC,W,1,39:00,10,22,0.45,0,1,0,16,19,0.84,0,7,7,4,2,0,5,4,36,23.7,Kobe Bryant,Playoffs
2001-05-13,LAL,Away,SAC,W,1,48:00,15,29,0.52,1,1,1,17,19,0.89,9,7,16,3,2,1,2,2,48,43.3,Kobe Bryant,Playoffs
2001-05-19,LAL,Away,SAS,W,1,47:00,19,35,0.54,1,2,0.5,6,8,0.75,1,9,10,3,1,1,4,4,45,28.9,Kobe Bryant,Playoffs
2001-05-21,LAL,Away,SAS,W,1,47:00,11,24,0.46,1,4,0.25,5,6,0.83,1,6,7,6,2,1,2,4,28,21,Kobe Bryant,Playoffs
2001-05-25,LAL,Home,SAS,W,1,40:00,14,27,0.52,2,4,0.5,6,9,0.67,5,4,9,8,1,0,3,1,36,29.4,Kobe Bryant,Playoffs
2001-05-27,LAL,Home,SAS,W,1,34:00,10,19,0.53,1,4,0.25,3,3,1,0,2,2,11,2,1,2,4,24,22.1,Kobe Bryant,Playoffs
2001-06-08,LAL,Home,PHI,W,1,47:00,11,23,0.48,1,2,0.5,8,8,1,1,7,8,6,2,2,2,4,31,26.1,Kobe Bryant,Playoffs
2001-06-10,LAL,Away,PHI,W,1,48:00,13,30,0.43,0,2,0,6,6,1,0,6,6,3,2,0,3,2,32,18.3,Kobe Bryant,Playoffs
2001-06-13,LAL,Away,PHI,W,1,43:00,6,13,0.46,0,2,0,7,12,0.58,2,8,10,9,1,1,4,2,19,17.3,Kobe Bryant,Playoffs
2001-06-15,LAL,Away,PHI,W,1,44:00,7,18,0.39,2,3,0.67,10,11,0.91,2,10,12,6,1,1,3,3,26,21.9,Kobe Bryant,Playoffs
2002-04-21,LAL,Home,POR,W,1,44:00,10,28,0.36,2,7,0.29,12,13,0.92,3,4,7,3,2,3,1,3,34,25.3,Kobe Bryant,Playoffs
2002-04-25,LAL,Home,POR,W,1,43:00,5,21,0.24,1,4,0.25,8,9,0.89,1,5,6,5,2,0,3,5,19,8.6,Kobe Bryant,Playoffs
2002-04-28,LAL,Away,POR,W,1,45:00,9,19,0.47,3,4,0.75,4,7,0.57,0,4,4,7,2,2,4,5,25,17.6,Kobe Bryant,Playoffs
2002-05-05,LAL,Home,SAS,W,1,38:00,8,18,0.44,0,3,0,4,10,0.4,0,2,2,4,0,0,3,4,20,7,Kobe Bryant,Playoffs
2002-05-07,LAL,Home,SAS,L,1,43:00,12,25,0.48,0,2,0,2,2,1,1,3,4,6,3,0,4,4,26,16.5,Kobe Bryant,Playoffs
2002-05-10,LAL,Away,SAS,W,1,48:00,15,31,0.48,0,2,0,1,3,0.33,2,4,6,6,0,1,1,1,31,20.6,Kobe Bryant,Playoffs
2002-05-12,LAL,Away,SAS,W,1,44:00,10,27,0.37,3,5,0.6,5,9,0.56,3,4,7,3,1,0,2,3,28,14.7,Kobe Bryant,Playoffs
2002-05-14,LAL,Home,SAS,W,1,46:00,10,20,0.5,0,1,0,6,7,0.86,3,5,8,5,1,0,0,1,26,23.3,Kobe Bryant,Playoffs
2002-05-18,LAL,Away,SAC,W,1,44:00,12,26,0.46,0,2,0,6,7,0.86,1,5,6,5,2,2,5,1,30,19.9,Kobe Bryant,Playoffs
2002-05-20,LAL,Away,SAC,L,1,40:00,9,21,0.43,1,2,0.5,3,5,0.6,1,5,6,2,1,1,4,3,22,10.2,Kobe Bryant,Playoffs
2002-05-24,LAL,Home,SAC,L,1,40:00,8,24,0.33,4,9,0.44,2,2,1,1,1,2,3,2,2,2,6,22,10.5,Kobe Bryant,Playoffs
2002-05-26,LAL,Home,SAC,W,1,42:00,12,26,0.46,0,1,0,1,3,0.33,2,2,4,2,2,3,4,5,25,12.3,Kobe Bryant,Playoffs
2002-05-28,LAL,Away,SAC,L,1,45:00,11,29,0.38,0,2,0,8,11,0.73,2,3,5,3,1,0,5,5,30,11.3,Kobe Bryant,Playoffs
2002-06-02,LAL,Away,SAC,W,1,52:00,10,26,0.38,2,3,0.67,8,10,0.8,3,7,10,7,2,0,0,5,30,24.1,Kobe Bryant,Playoffs
2002-06-05,LAL,Home,NJN,W,1,43:00,6,16,0.38,0,2,0,10,11,0.91,1,2,3,6,1,0,4,2,22,14.5,Kobe Bryant,Playoffs
2002-06-07,LAL,Home,NJN,W,1,42:00,9,15,0.6,3,3,1,3,4,0.75,1,7,8,3,2,1,4,2,24,19.5,Kobe Bryant,Playoffs
2002-06-09,LAL,Away,NJN,W,1,46:00,14,23,0.61,1,3,0.33,7,10,0.7,1,5,6,4,1,2,6,3,36,24.5,Kobe Bryant,Playoffs
2002-06-12,LAL,Away,NJN,W,1,44:00,7,16,0.44,2,3,0.67,9,11,0.82,0,6,6,8,2,0,1,4,25,22.6,Kobe Bryant,Playoffs
2003-04-20,LAL,Away,MIN,W,1,45:00,16,30,0.53,1,3,0.33,6,6,1,1,4,5,8,1,0,1,3,39,30.7,Kobe Bryant,Playoffs
2003-04-22,LAL,Away,MIN,L,1,46:00,9,28,0.32,2,6,0.33,7,9,0.78,0,4,4,8,1,0,3,4,27,13.4,Kobe Bryant,Playoffs
2003-04-24,LAL,Home,MIN,L,1,50:00,10,28,0.36,1,5,0.2,9,10,0.9,3,4,7,6,1,0,6,1,30,16.1,Kobe Bryant,Playoffs
2003-04-27,LAL,Home,MIN,W,1,47:00,7,25,0.28,2,3,0.67,16,17,0.94,1,4,5,5,3,0,1,2,32,23.5,Kobe Bryant,Playoffs
2003-04-29,LAL,Away,MIN,W,1,40:00,12,21,0.57,2,4,0.5,6,8,0.75,3,5,8,5,1,0,2,0,32,27.4,Kobe Bryant,Playoffs
2003-05-01,LAL,Home,MIN,W,1,42:00,14,26,0.54,2,7,0.29,1,2,0.5,1,1,2,8,1,0,2,4,31,22,Kobe Bryant,Playoffs
2003-05-05,LAL,Away,SAS,L,1,45:00,16,38,0.42,3,4,0.75,2,2,1,1,3,4,2,0,0,5,3,37,13.6,Kobe Bryant,Playoffs
2003-05-07,LAL,Away,SAS,L,1,41:00,9,24,0.38,2,6,0.33,7,10,0.7,0,6,6,1,0,0,5,4,27,8.5,Kobe Bryant,Playoffs
2003-05-09,LAL,Home,SAS,W,1,43:00,10,23,0.43,2,4,0.5,17,19,0.89,2,2,4,4,1,0,4,2,39,27.1,Kobe Bryant,Playoffs
2003-05-11,LAL,Home,SAS,W,1,40:00,10,24,0.42,1,4,0.25,14,17,0.82,2,5,7,3,2,1,2,5,35,24.7,Kobe Bryant,Playoffs
2003-05-13,LAL,Away,SAS,L,1,48:00,15,31,0.48,5,11,0.45,1,2,0.5,2,5,7,6,2,0,4,3,36,23.8,Kobe Bryant,Playoffs
2003-05-15,LAL,Home,SAS,L,1,43:00,9,19,0.47,2,5,0.4,0,2,0,0,2,2,6,1,0,7,4,20,6.7,Kobe Bryant,Playoffs
2004-04-17,LAL,Home,HOU,W,1,43:00,4,19,0.21,1,4,0.25,7,8,0.88,1,4,5,6,5,0,0,2,16,14.2,Kobe Bryant,Playoffs
2004-04-19,LAL,Home,HOU,W,1,45:00,9,20,0.45,2,6,0.33,16,17,0.94,0,4,4,4,1,0,1,3,36,28,Kobe Bryant,Playoffs
2004-04-23,LAL,Away,HOU,L,1,43:00,7,20,0.35,0,3,0,7,8,0.88,3,4,7,6,3,1,1,4,21,18,Kobe Bryant,Playoffs
2004-04-25,LAL,Away,HOU,W,1,50:00,7,21,0.33,0,2,0,4,5,0.8,2,4,6,5,2,0,3,4,18,9.2,Kobe Bryant,Playoffs
2004-04-28,LAL,Home,HOU,W,1,41:00,12,21,0.57,1,4,0.25,6,6,1,1,5,6,10,3,0,1,3,31,31.1,Kobe Bryant,Playoffs
2004-05-02,LAL,Away,SAS,L,1,45:00,10,26,0.38,2,6,0.33,9,10,0.9,2,8,10,4,2,0,4,1,31,20.6,Kobe Bryant,Playoffs
2004-05-05,LAL,Away,SAS,L,1,42:00,7,17,0.41,0,1,0,1,2,0.5,2,3,5,8,1,0,2,4,15,10.8,Kobe Bryant,Playoffs
2004-05-09,LAL,Home,SAS,W,1,42:00,7,13,0.54,4,7,0.57,4,8,0.5,0,6,6,6,2,0,5,3,22,15.9,Kobe Bryant,Playoffs
2004-05-11,LAL,Home,SAS,W,1,45:00,15,27,0.56,2,4,0.5,10,13,0.77,0,6,6,5,3,1,0,2,42,36.1,Kobe Bryant,Playoffs
2004-05-15,LAL,Home,SAS,W,1,44:00,10,20,0.5,0,3,0,6,8,0.75,0,7,7,7,1,0,4,2,26,18.4,Kobe Bryant,Playoffs
2004-05-21,LAL,Away,MIN,W,1,45:00,9,20,0.45,0,1,0,5,8,0.62,0,3,3,6,3,0,3,2,23,15.7,Kobe Bryant,Playoffs
2004-05-23,LAL,Away,MIN,L,1,41:00,10,24,0.42,0,4,0,7,10,0.7,2,3,5,6,2,0,2,1,27,19.1,Kobe Bryant,Playoffs
2004-05-25,LAL,Home,MIN,W,1,45:00,5,12,0.42,2,6,0.33,10,11,0.91,0,2,2,6,0,0,4,3,22,14.8,Kobe Bryant,Playoffs
2004-05-27,LAL,Home,MIN,W,1,41:00,10,24,0.42,2,8,0.25,9,10,0.9,2,6,8,4,1,1,4,3,31,20.3,Kobe Bryant,Playoffs
2004-05-29,LAL,Away,MIN,L,1,44:00,8,19,0.42,3,8,0.38,4,6,0.67,1,5,6,7,1,0,4,3,23,15,Kobe Bryant,Playoffs
2004-05-31,LAL,Home,MIN,W,1,39:00,6,17,0.35,1,3,0.33,7,11,0.64,0,0,0,4,2,1,0,3,20,13.2,Kobe Bryant,Playoffs
2004-06-06,LAL,Home,DET,L,1,47:00,10,27,0.37,1,6,0.17,4,4,1,1,3,4,4,4,2,3,2,25,16.1,Kobe Bryant,Playoffs
2004-06-08,LAL,Home,DET,W,1,49:00,14,27,0.52,1,5,0.2,4,5,0.8,0,4,4,7,2,0,5,5,33,20.4,Kobe Bryant,Playoffs
2004-06-10,LAL,Away,DET,L,1,45:00,4,13,0.31,0,4,0,3,3,1,0,3,3,5,1,1,4,3,11,4.4,Kobe Bryant,Playoffs
2004-06-13,LAL,Away,DET,L,1,45:00,8,25,0.32,2,6,0.33,2,2,1,0,0,0,2,1,0,3,3,20,3.9,Kobe Bryant,Playoffs
2004-06-15,LAL,Away,DET,L,1,45:00,7,21,0.33,0,2,0,10,11,0.91,1,2,3,4,1,0,3,2,24,13,Kobe Bryant,Playoffs
2006-04-23,LAL,Away,PHO,L,1,46:51,7,21,0.33,1,6,0.17,7,8,0.88,1,5,6,5,0,1,3,3,22,11.9,Kobe Bryant,Playoffs
2006-04-26,LAL,Away,PHO,W,1,44:58,12,24,0.5,1,1,1,4,6,0.67,0,10,10,5,1,0,4,4,29,18.1,Kobe Bryant,Playoffs
2006-04-28,LAL,Home,PHO,W,1,45:40,6,18,0.33,0,3,0,5,6,0.83,1,4,5,7,4,0,4,2,17,12.4,Kobe Bryant,Playoffs
2006-04-30,LAL,Home,PHO,W,1,38:30,9,14,0.64,0,1,0,6,8,0.75,1,3,4,8,0,0,7,5,24,15.2,Kobe Bryant,Playoffs
2006-05-02,LAL,Away,PHO,L,1,43:03,10,17,0.59,3,8,0.38,6,9,0.67,0,7,7,5,0,1,5,3,29,20,Kobe Bryant,Playoffs
2006-05-04,LAL,Home,PHO,L,1,52:06,20,35,0.57,5,8,0.62,5,6,0.83,1,7,8,5,3,0,7,4,50,33.8,Kobe Bryant,Playoffs
2006-05-06,LAL,Away,PHO,L,1,43:06,8,16,0.5,4,8,0.5,4,5,0.8,0,4,4,1,0,1,3,4,24,13.6,Kobe Bryant,Playoffs
2007-04-22,LAL,Away,PHO,L,1,43:11,15,33,0.45,4,8,0.5,5,7,0.71,0,5,5,1,0,0,2,3,39,20.1,Kobe Bryant,Playoffs
2007-04-24,LAL,Away,PHO,L,1,34:09,5,13,0.38,1,4,0.25,4,4,1,1,3,4,5,1,0,3,0,15,11,Kobe Bryant,Playoffs
2007-04-26,LAL,Home,PHO,W,1,44:49,15,26,0.58,2,3,0.67,13,13,1,0,6,6,6,1,1,5,3,45,34.3,Kobe Bryant,Playoffs
2007-04-29,LAL,Home,PHO,L,1,46:22,12,25,0.48,1,5,0.2,6,6,1,0,7,7,9,2,1,6,2,31,22.6,Kobe Bryant,Playoffs
2007-05-02,LAL,Away,PHO,L,1,46:13,13,33,0.39,2,8,0.25,6,7,0.86,0,4,4,1,1,0,6,2,34,11.8,Kobe Bryant,Playoffs
2008-04-20,LAL,Home,DEN,W,1,37:03,9,26,0.35,1,5,0.2,13,14,0.93,0,3,3,1,1,2,1,5,32,18,Kobe Bryant,Playoffs
2008-04-23,LAL,Home,DEN,W,1,42:23,18,27,0.67,5,9,0.56,8,9,0.89,1,3,4,10,1,1,2,4,49,43.6,Kobe Bryant,Playoffs
